"","geocod","geodsg","valor","municip","ars","nuts3","aces2","nuts1","nuts2","cod_geo_nuts2002","year","aggregation"
"174","16J0501","Belmonte",63.39,"Belmonte","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0501","2004","NUTSIII"
"175","16J0903","Celorico da Beira",56.12,"Celorico da Beira","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680903","2004","NUTSIII"
"176","16J0503","Covilhã",77.17,"Covilhã","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0503","2004","NUTSIII"
"177","16J0904","Figueira de Castelo Rodrigo",56.33,"Figueira de Castelo Rodrigo","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680904","2004","NUTSIII"
"178","16J0905","Fornos de Algodres",55.5,"Fornos de Algodres","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670905","2004","NUTSIII"
"179","16J0504","Fundão",68.07,"Fundão","Centro","Beiras e Serra da Estrela","ACeS Cova Da Beira","Continente","Centro","16A0504","2004","NUTSIII"
"180","16J0906","Gouveia",62.11,"Gouveia","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670906","2004","NUTSIII"
"181","16J0907","Guarda",86.4,"Guarda","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680907","2004","NUTSIII"
"182","16J0908","Manteigas",57.9,"Manteigas","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680908","2004","NUTSIII"
"183","16J0909","Mêda",48.32,"Mêda","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680909","2004","NUTSIII"
"184","16J0910","Pinhel",58.7,"Pinhel","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680910","2004","NUTSIII"
"185","16J0911","Sabugal",51.6,"Sabugal","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680911","2004","NUTSIII"
"186","16J0912","Seia",64.55,"Seia","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1670912","2004","NUTSIII"
"187","16J0913","Trancoso",58.93,"Trancoso","Centro","Beiras e Serra da Estrela","ULS Guarda","Continente","Centro","1680913","2004","NUTSIII"
"188","1701502","Alcochete",83.62,"Alcochete","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721502","2004","NUTSIII"
"189","1701503","Almada",120.94,"Almada","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Almada/Seixal","Continente","Área Metropolitana de Lisboa","1721503","2004","NUTSIII"
"190","1701115","Amadora",129.09,"Amadora","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Amadora","Continente","Área Metropolitana de Lisboa","1711115","2004","NUTSIII"
"191","1701504","Barreiro",106.1,"Barreiro","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721504","2004","NUTSIII"
"192","1701105","Cascais",162.29,"Cascais","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Cascais","Continente","Área Metropolitana de Lisboa","1711105","2004","NUTSIII"
"193","1701106","Lisboa",277.93,"Lisboa","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Lisboa Norte + Lisboa Central","Continente","Área Metropolitana de Lisboa","1711106","2004","NUTSIII"
"194","1701107","Loures",116.65,"Loures","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Loures/Odivelas","Continente","Área Metropolitana de Lisboa","1711107","2004","NUTSIII"
"195","1701109","Mafra",92.02,"Mafra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Oeste Sul","Continente","Área Metropolitana de Lisboa","1711109","2004","NUTSIII"
"196","1701506","Moita",77.97,"Moita","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721506","2004","NUTSIII"
"197","1701507","Montijo",94.29,"Montijo","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arco Ribeirinho","Continente","Área Metropolitana de Lisboa","1721507","2004","NUTSIII"
"198","1701116","Odivelas",109.43,"Odivelas","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Loures/Odivelas","Continente","Área Metropolitana de Lisboa","1711116","2004","NUTSIII"
"199","1701110","Oeiras",180.97,"Oeiras","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","Lisboa Ocidental/Oeiras","Continente","Área Metropolitana de Lisboa","1711110","2004","NUTSIII"
"200","1701508","Palmela",96.61,"Palmela","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arrábida","Continente","Área Metropolitana de Lisboa","1721508","2004","NUTSIII"
"201","1701510","Seixal",94.46,"Seixal","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Almada/Seixal","Continente","Área Metropolitana de Lisboa","1721510","2004","NUTSIII"
"202","1701511","Sesimbra",82.91,"Sesimbra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arrábida","Continente","Área Metropolitana de Lisboa","1721511","2004","NUTSIII"
"203","1701512","Setúbal",107.92,"Setúbal","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Arrábida","Continente","Área Metropolitana de Lisboa","1721512","2004","NUTSIII"
"204","1701111","Sintra",104.51,"Sintra","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Sintra","Continente","Área Metropolitana de Lisboa","1711111","2004","NUTSIII"
"205","1701114","Vila Franca de Xira",96.29,"Vila Franca de Xira","Lisboa e Vale do Tejo","Área Metropolitana de Lisboa","ACeS Estuário do Tejo","Continente","Área Metropolitana de Lisboa","1711114","2004","NUTSIII"
"206","1811501","Alcácer do Sal",64.31,"Alcácer do Sal","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811501","2004","NUTSIII"
"207","1811505","Grândola",74.24,"Grândola","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811505","2004","NUTSIII"
"208","1810211","Odemira",65.2,"Odemira","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1810211","2004","NUTSIII"
"209","1811509","Santiago do Cacém",87.72,"Santiago do Cacém","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811509","2004","NUTSIII"
"210","1811513","Sines",97.88,"Sines","Alentejo","Alentejo Litoral","ULS Litoral Alentejano","Continente","Alentejo","1811513","2004","NUTSIII"
"211","1840201","Aljustrel",61.61,"Aljustrel","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840201","2004","NUTSIII"
"212","1840202","Almodôvar",58.29,"Almodôvar","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840202","2004","NUTSIII"
"213","1840203","Alvito",58.96,"Alvito","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840203","2004","NUTSIII"
"214","1840204","Barrancos",52.84,"Barrancos","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840204","2004","NUTSIII"
"215","1840205","Beja",94.71,"Beja","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840205","2004","NUTSIII"
"216","1840206","Castro Verde",66.19,"Castro Verde","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840206","2004","NUTSIII"
"217","1840207","Cuba",59.01,"Cuba","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840207","2004","NUTSIII"
"218","1840208","Ferreira do Alentejo",59.26,"Ferreira do Alentejo","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840208","2004","NUTSIII"
"219","1840209","Mértola",50.01,"Mértola","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840209","2004","NUTSIII"
"220","1840210","Moura",58.97,"Moura","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840210","2004","NUTSIII"
"221","1840212","Ourique",60.46,"Ourique","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840212","2004","NUTSIII"
"222","1840213","Serpa",56.18,"Serpa","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840213","2004","NUTSIII"
"223","1840214","Vidigueira",57.6,"Vidigueira","Alentejo","Baixo Alentejo","ULS Baixo Alentejo","Continente","Alentejo","1840214","2004","NUTSIII"
"224","1851403","Almeirim",72.73,"Almeirim","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851403","2004","NUTSIII"
"225","1851404","Alpiarça",60.08,"Alpiarça","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851404","2004","NUTSIII"
"226","1851103","Azambuja",76.31,"Azambuja","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Estuário do Tejo","Continente","Alentejo","1851103","2004","NUTSIII"
"227","1851405","Benavente",85.3,"Benavente","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Estuário do Tejo","Continente","Alentejo","1851405","2004","NUTSIII"
"228","1851406","Cartaxo",83.49,"Cartaxo","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851406","2004","NUTSIII"
"229","1851407","Chamusca",59.87,"Chamusca","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851407","2004","NUTSIII"
"230","1851409","Coruche",63.96,"Coruche","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851409","2004","NUTSIII"
"231","1851412","Golegã",72.38,"Golegã","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851412","2004","NUTSIII"
"232","1851414","Rio Maior",76.18,"Rio Maior","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851414","2004","NUTSIII"
"233","1851415","Salvaterra de Magos",64.91,"Salvaterra de Magos","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851415","2004","NUTSIII"
"234","1851416","Santarém",92.31,"Santarém","Lisboa e Vale do Tejo","Lezíria do Tejo","ACeS Lezíria","Continente","Alentejo","1851416","2004","NUTSIII"
"235","1861201","Alter do Chão",64.57,"Alter do Chão","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821201","2004","NUTSIII"
"236","1861202","Arronches",59.44,"Arronches","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821202","2004","NUTSIII"
"237","1861203","Avis",65.31,"Avis","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821203","2004","NUTSIII"
"238","1861204","Campo Maior",74.15,"Campo Maior","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821204","2004","NUTSIII"
"239","1861205","Castelo de Vide",79.69,"Castelo de Vide","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821205","2004","NUTSIII"
"240","1861206","Crato",61.06,"Crato","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821206","2004","NUTSIII"
"241","1861207","Elvas",80.3,"Elvas","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821207","2004","NUTSIII"
"242","1861208","Fronteira",69.7,"Fronteira","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821208","2004","NUTSIII"
"243","1861209","Gavião",54.47,"Gavião","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821209","2004","NUTSIII"
"244","1861210","Marvão",64.13,"Marvão","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821210","2004","NUTSIII"
"245","1861211","Monforte",58.46,"Monforte","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821211","2004","NUTSIII"
"246","1861212","Nisa",62.06,"Nisa","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821212","2004","NUTSIII"
"247","1861213","Ponte de Sor",68.12,"Ponte de Sor","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821213","2004","NUTSIII"
"248","1861214","Portalegre",98.87,"Portalegre","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1821214","2004","NUTSIII"
"249","1861215","Sousel",61.85,"Sousel","Alentejo","Alto Alentejo","ULS Norte Alentejano","Continente","Alentejo","1831215","2004","NUTSIII"
"250","1870701","Alandroal",52.19,"Alandroal","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830701","2004","NUTSIII"
"251","1870702","Arraiolos",63.21,"Arraiolos","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830702","2004","NUTSIII"
"252","1870703","Borba",69.5,"Borba","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830703","2004","NUTSIII"
"253","1870704","Estremoz",75.38,"Estremoz","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830704","2004","NUTSIII"
"254","1870705","Évora",108.71,"Évora","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830705","2004","NUTSIII"
"255","1870706","Montemor-o-Novo",69.8,"Montemor-o-Novo","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830706","2004","NUTSIII"
"256","1870707","Mora",64.1,"Mora","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1820707","2004","NUTSIII"
"257","1870708","Mourão",53.12,"Mourão","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830708","2004","NUTSIII"
"258","1870709","Portel",50.2,"Portel","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830709","2004","NUTSIII"
"259","1870710","Redondo",65.5,"Redondo","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830710","2004","NUTSIII"
"260","1870711","Reguengos de Monsaraz",70.79,"Reguengos de Monsaraz","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830711","2004","NUTSIII"
"261","1870712","Vendas Novas",81.89,"Vendas Novas","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830712","2004","NUTSIII"
"262","1870713","Viana do Alentejo",65.12,"Viana do Alentejo","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830713","2004","NUTSIII"
"263","1870714","Vila Viçosa",77.98,"Vila Viçosa","Alentejo","Alentejo Central","ACeS Alentejo Central","Continente","Alentejo","1830714","2004","NUTSIII"
"264","1500801","Albufeira",141.17,"Albufeira","Algarve","Algarve","ACeS Central","Continente","Algarve","1500801","2004","NUTSIII"
"265","1500802","Alcoutim",46.24,"Alcoutim","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500802","2004","NUTSIII"
"266","1500803","Aljezur",76.42,"Aljezur","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500803","2004","NUTSIII"
"267","1500804","Castro Marim",72.48,"Castro Marim","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500804","2004","NUTSIII"
"268","1500805","Faro",140.15,"Faro","Algarve","Algarve","ACeS Central","Continente","Algarve","1500805","2004","NUTSIII"
"269","1500806","Lagoa",100.49,"Lagoa","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500806","2004","NUTSIII"
"270","1500807","Lagos",110.31,"Lagos","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500807","2004","NUTSIII"
"271","1500808","Loulé",120.78,"Loulé","Algarve","Algarve","ACeS Central","Continente","Algarve","1500808","2004","NUTSIII"
"272","1500809","Monchique",62.72,"Monchique","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500809","2004","NUTSIII"
"273","1500810","Olhão",81.3,"Olhão","Algarve","Algarve","ACeS Central","Continente","Algarve","1500810","2004","NUTSIII"
"274","1500811","Portimão",119.03,"Portimão","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500811","2004","NUTSIII"
"275","1500812","São Brás de Alportel",79.92,"São Brás de Alportel","Algarve","Algarve","ACeS Central","Continente","Algarve","1500812","2004","NUTSIII"
"276","1500813","Silves",81.5,"Silves","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500813","2004","NUTSIII"
"277","1500814","Tavira",83.83,"Tavira","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500814","2004","NUTSIII"
"278","1500815","Vila do Bispo",87.73,"Vila do Bispo","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500815","2004","NUTSIII"
"279","1500816","Vila Real de Santo António",92.08,"Vila Real de Santo António","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500816","2004","NUTSIII"
"280","2004301","Angra do Heroísmo",83.35,"Angra do Heroísmo","Açores","Região Autónoma dos Açores","USI Terceira","Região Autónoma dos Açores","Região Autónoma dos Açores","2004301","2004","NUTSIII"
"281","2004501","Calheta",59.52,"Calheta [R.A. Açores]","Açores","Região Autónoma dos Açores","USI São Jorge","Região Autónoma dos Açores","Região Autónoma dos Açores","2004501","2004","NUTSIII"
"282","2004901","Corvo",70.25,"Corvo","Açores","Região Autónoma dos Açores","USI Corvo","Região Autónoma dos Açores","Região Autónoma dos Açores","2004901","2004","NUTSIII"
"283","2004701","Horta",87.76,"Horta","Açores","Região Autónoma dos Açores","USI Faial","Região Autónoma dos Açores","Região Autónoma dos Açores","2004701","2004","NUTSIII"
"284","2004201","Lagoa",55.53,"Lagoa [R.A. Açores]","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004201","2004","NUTSIII"
"285","2004801","Lajes das Flores",62.05,"Lajes das Flores","Açores","Região Autónoma dos Açores","USI Flores","Região Autónoma dos Açores","Região Autónoma dos Açores","2004801","2004","NUTSIII"
"286","2004601","Lajes do Pico",57.34,"Lajes do Pico","Açores","Região Autónoma dos Açores","USI Pico","Região Autónoma dos Açores","Região Autónoma dos Açores","2004601","2004","NUTSIII"
"287","2004602","Madalena",64.71,"Madalena","Açores","Região Autónoma dos Açores","USI Pico","Região Autónoma dos Açores","Região Autónoma dos Açores","2004602","2004","NUTSIII"
"288","2004202","Nordeste",46.1,"Nordeste","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004202","2004","NUTSIII"
"289","2004203","Ponta Delgada",93.2,"Ponta Delgada","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004203","2004","NUTSIII"
"290","2004204","Povoação",53.51,"Povoação","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004204","2004","NUTSIII"
"291","2004205","Ribeira Grande",47.75,"Ribeira Grande","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004205","2004","NUTSIII"
"292","2004401","Santa Cruz da Graciosa",62.42,"Santa Cruz da Graciosa","Açores","Região Autónoma dos Açores","USI Graciosa","Região Autónoma dos Açores","Região Autónoma dos Açores","2004401","2004","NUTSIII"
