geocod,geodsg,dim_3_t,85 e mais anos,0 - 4 anos,20 - 24 anos,25 - 29 anos,15 - 19 anos,40 - 44 anos,5 - 9 anos,70 - 74 anos,45 - 49 anos,56 - 59 anos,10 - 14 anos,35 - 39 anos,60 - 65 anos,50 - 55 anos,65 - 69 anos,Total,30 - 34 anos,81 - 85 anos,75 - 80 anos,<1 ano,cod_geo,nivel_geo,cod_dicofre11,dicofre11_2,cod_nuts3,nuts3,cod_nuts2,nuts2,cod_nuts1,nuts1,cod_pais,pais,cod_tot,tot,cod_geo_nuts2002,cod_aces,aces1,aces2,cod_ars,ars
4201,Lagoa,HM,180,551,936,880,991,1270,746,478,1193,961,904,1011,755,1023,598,14189,1004,220,344,144,1500806,4,'0806,806,150,Algarve,'15,Algarve,'1,Continente,PT,Portugal,TRUE,Total,1500806,502,ALGARVE II,ACeS Barlavento,15,Algarve
4801,Lajes das Flores,HM,29,39,83,73,70,112,42,68,115,109,64,87,115,113,85,1408,82,40,70,12,2004801,4,'4801,4801,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004801,248,FLORES,USI Flores,20,Açores
4801,Lajes das Flores,H,11,23,39,42,39,48,20,23,69,68,37,46,57,59,42,730,43,19,38,7,2004801,4,'4801,4801,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004801,248,FLORES,USI Flores,20,Açores
4801,Lajes das Flores,M,18,16,44,31,31,64,22,45,46,41,27,41,58,54,43,678,39,21,32,5,2004801,4,'4801,4801,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004801,248,FLORES,USI Flores,20,Açores
4601,Lajes do Pico,H,44,71,103,103,103,156,89,123,163,190,112,131,145,175,142,2126,108,58,95,15,2004601,4,'4601,4601,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004601,246,PICO,USI Pico,20,Açores
4601,Lajes do Pico,M,102,57,115,100,95,168,81,134,162,155,87,137,151,158,153,2214,109,90,138,22,2004601,4,'4601,4601,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004601,246,PICO,USI Pico,20,Açores
4601,Lajes do Pico,HM,146,128,218,203,198,324,170,257,325,345,199,268,296,333,295,4340,217,148,233,37,2004601,4,'4601,4601,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004601,246,PICO,USI Pico,20,Açores
4602,Madalena,H,55,119,158,163,168,269,154,137,265,257,153,203,189,224,186,3079,204,69,83,23,2004602,4,'4602,4602,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004602,246,PICO,USI Pico,20,Açores
4602,Madalena,M,153,114,172,168,155,243,162,169,252,232,130,223,203,210,170,3240,216,115,125,28,2004602,4,'4602,4602,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004602,246,PICO,USI Pico,20,Açores
4602,Madalena,HM,208,233,330,331,323,512,316,306,517,489,283,426,392,434,356,6319,420,184,208,51,2004602,4,'4602,4602,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004602,246,PICO,USI Pico,20,Açores
4202,Nordeste,H,49,81,130,123,129,163,89,102,174,169,117,113,155,161,146,2154,132,48,60,13,2004202,4,'4202,4202,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004202,242,SÃO MIGUEL,USI São Miguel,20,Açores
4202,Nordeste,M,100,57,131,118,125,149,85,114,154,158,121,144,156,176,128,2214,108,82,95,13,2004202,4,'4202,4202,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004202,242,SÃO MIGUEL,USI São Miguel,20,Açores
4202,Nordeste,HM,149,138,261,241,254,312,174,216,328,327,238,257,311,337,274,4368,240,130,155,26,2004202,4,'4202,4202,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004202,242,SÃO MIGUEL,USI São Miguel,20,Açores
4203,Ponta Delgada,H,279,1230,2171,2119,2038,2815,1568,1147,2614,2274,1828,2516,2093,2405,1568,32385,2257,397,777,289,2004203,4,'4203,4203,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004203,242,SÃO MIGUEL,USI São Miguel,20,Açores
4203,Ponta Delgada,M,888,1130,2140,2155,1931,2933,1543,1449,2844,2560,1765,2634,2249,2497,1698,34844,2252,782,1117,277,2004203,4,'4203,4203,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004203,242,SÃO MIGUEL,USI São Miguel,20,Açores
4203,Ponta Delgada,HM,1167,2360,4311,4274,3969,5748,3111,2596,5458,4834,3593,5150,4342,4902,3266,67229,4509,1179,1894,566,2004203,4,'4203,4203,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004203,242,SÃO MIGUEL,USI São Miguel,20,Açores
4204,Povoação,HM,114,176,367,335,357,437,264,255,450,470,299,359,398,466,295,5791,374,149,188,38,2004204,4,'4204,4204,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004204,242,SÃO MIGUEL,USI São Miguel,20,Açores
4204,Povoação,H,40,86,177,171,187,227,145,123,219,245,149,174,200,233,135,2850,186,55,77,21,2004204,4,'4204,4204,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004204,242,SÃO MIGUEL,USI São Miguel,20,Açores
4204,Povoação,M,74,90,190,164,170,210,119,132,231,225,150,185,198,233,160,2941,188,94,111,17,2004204,4,'4204,4204,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004204,242,SÃO MIGUEL,USI São Miguel,20,Açores
4205,Ribeira Grande,H,119,790,1177,1054,1166,1329,922,341,1268,943,1136,1278,823,1042,601,15605,1122,126,227,141,2004205,4,'4205,4205,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004205,242,SÃO MIGUEL,USI São Miguel,20,Açores
4205,Ribeira Grande,HM,423,1486,2202,2064,2263,2722,1819,764,2448,1927,2315,2534,1677,2052,1189,31388,2253,386,579,285,2004205,4,'4205,4205,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004205,242,SÃO MIGUEL,USI São Miguel,20,Açores
4205,Ribeira Grande,M,304,696,1025,1010,1097,1393,897,423,1180,984,1179,1256,854,1010,588,15783,1131,260,352,144,2004205,4,'4205,4205,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004205,242,SÃO MIGUEL,USI São Miguel,20,Açores
4401,Santa Cruz da Graciosa,H,35,77,116,108,103,163,99,104,136,151,126,119,156,131,123,2020,130,63,65,15,2004401,4,'4401,4401,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004401,244,GRACIOSA,USI Graciosa,20,Açores
4401,Santa Cruz da Graciosa,M,88,69,109,109,96,156,104,105,131,167,84,140,140,124,130,2070,124,77,100,17,2004401,4,'4401,4401,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004401,244,GRACIOSA,USI Graciosa,20,Açores
4401,Santa Cruz da Graciosa,HM,123,146,225,217,199,319,203,209,267,318,210,259,296,255,253,4090,254,140,165,32,2004401,4,'4401,4401,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004401,244,GRACIOSA,USI Graciosa,20,Açores
4802,Santa Cruz das Flores,H,12,41,53,47,33,93,56,38,88,89,41,75,79,67,55,1010,74,27,35,7,2004802,4,'4802,4802,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004802,248,FLORES,USI Flores,20,Açores
4802,Santa Cruz das Flores,M,28,35,53,52,48,83,44,49,66,78,45,69,67,75,66,1010,66,43,34,9,2004802,4,'4802,4802,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004802,248,FLORES,USI Flores,20,Açores
4802,Santa Cruz das Flores,HM,40,76,106,99,81,176,100,87,154,167,86,144,146,142,121,2020,140,70,69,16,2004802,4,'4802,4802,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004802,248,FLORES,USI Flores,20,Açores
4603,São Roque do Pico,H,33,55,66,83,78,131,70,90,128,133,73,104,115,108,87,1571,116,39,49,13,2004603,4,'4603,4603,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004603,246,PICO,USI Pico,20,Açores
4603,São Roque do Pico,M,77,52,63,80,65,118,84,89,128,132,69,102,130,120,93,1649,111,53,74,9,2004603,4,'4603,4603,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004603,246,PICO,USI Pico,20,Açores
4603,São Roque do Pico,HM,110,107,129,163,143,249,154,179,256,265,142,206,245,228,180,3220,227,92,123,22,2004603,4,'4603,4603,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004603,246,PICO,USI Pico,20,Açores
4502,Velas,H,36,77,124,136,119,215,112,111,188,198,130,169,166,186,148,2443,145,64,93,26,2004502,4,'4502,4502,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004502,245,SÃO JORGE,USI São Jorge,20,Açores
4502,Velas,M,95,74,127,128,112,205,87,127,200,191,98,152,189,186,140,2493,151,100,117,14,2004502,4,'4502,4502,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004502,245,SÃO JORGE,USI São Jorge,20,Açores
4502,Velas,HM,131,151,251,264,231,420,199,238,388,389,228,321,355,372,288,4936,296,164,210,40,2004502,4,'4502,4502,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004502,245,SÃO JORGE,USI São Jorge,20,Açores
4302,Vila da Praia da Vitória,H,110,366,569,515,547,764,429,415,639,764,467,754,734,705,565,9496,624,177,276,76,2004302,4,'4302,4302,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004302,243,TERCEIRA,USI Terceira,20,Açores
4302,Vila da Praia da Vitória,M,241,322,537,564,480,779,441,474,752,780,458,722,737,687,635,9967,606,295,384,73,2004302,4,'4302,4302,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004302,243,TERCEIRA,USI Terceira,20,Açores
4302,Vila da Praia da Vitória,HM,351,688,1106,1079,1027,1543,870,889,1391,1544,925,1476,1471,1392,1200,19463,1230,472,660,149,2004302,4,'4302,4302,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004302,243,TERCEIRA,USI Terceira,20,Açores
4101,Vila do Porto,H,28,102,166,168,143,239,121,95,200,183,137,183,217,189,138,2590,151,39,66,25,2004101,4,'4101,4101,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004101,241,SANTA MARIA,USI Santa Maria,20,Açores
4101,Vila do Porto,M,97,108,155,165,155,215,116,132,196,208,144,200,183,207,177,2816,166,83,90,19,2004101,4,'4101,4101,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004101,241,SANTA MARIA,USI Santa Maria,20,Açores
4101,Vila do Porto,HM,125,210,321,333,298,454,237,227,396,391,281,383,400,396,315,5406,317,122,156,44,2004101,4,'4101,4101,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004101,241,SANTA MARIA,USI Santa Maria,20,Açores
4206,Vila Franca do Campo,HM,159,342,713,715,607,823,517,392,820,757,599,706,668,765,525,10323,679,191,272,73,2004206,4,'4206,4206,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004206,242,SÃO MIGUEL,USI São Miguel,20,Açores
4206,Vila Franca do Campo,H,49,187,370,369,322,391,282,186,399,399,305,341,318,384,285,5177,365,76,114,35,2004206,4,'4206,4206,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004206,242,SÃO MIGUEL,USI São Miguel,20,Açores
4206,Vila Franca do Campo,M,110,155,343,346,285,432,235,206,421,358,294,365,350,381,240,5146,314,115,158,38,2004206,4,'4206,4206,200,Região Autónoma dos Açores,'20,Região Autónoma dos Açores,'2,Região Autónoma dos Açores,PT,Portugal,TRUE,Total,2004206,242,SÃO MIGUEL,USI São Miguel,20,Açores
3101,Calheta,HM,420,297,551,434,591,738,417,681,848,889,501,627,816,867,685,10915,507,428,554,64,3003101,4,'3101,3101,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003101,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3101,Calheta,H,105,153,299,221,311,382,238,277,401,409,241,311,342,432,289,5010,242,130,200,27,3003101,4,'3101,3101,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003101,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3101,Calheta,M,315,144,252,213,280,356,179,404,447,480,260,316,474,435,396,5905,265,298,354,37,3003101,4,'3101,3101,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003101,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3102,Câmara de Lobos,HM,511,1214,2228,1958,2126,2418,1494,1261,2699,2492,1839,2153,1966,2542,1579,32162,1887,620,878,297,3003102,4,'3102,3102,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003102,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3102,Câmara de Lobos,H,133,609,1111,977,1116,1219,757,521,1378,1154,941,1050,878,1255,674,15388,958,198,309,150,3003102,4,'3102,3102,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003102,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3102,Câmara de Lobos,M,378,605,1117,981,1010,1199,737,740,1321,1338,898,1103,1088,1287,905,16774,929,422,569,147,3003102,4,'3102,3102,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003102,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3103,Funchal,H,800,1534,2901,2548,2805,3734,2027,2437,3999,4194,2565,3213,3687,3979,2997,49145,2633,1050,1696,346,3003103,4,'3103,3103,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003103,3312,FUNCHAL,ACeS Funchal,30,Madeira
3103,Funchal,M,2058,1487,2684,2573,2735,4033,1977,3335,4502,4964,2366,3490,4387,4547,3846,56637,2664,2019,2625,345,3003103,4,'3103,3103,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003103,3312,FUNCHAL,ACeS Funchal,30,Madeira
3103,Funchal,HM,2858,3021,5585,5121,5540,7767,4004,5772,8501,9158,4931,6703,8074,8526,6843,105782,5297,3069,4321,691,3003103,4,'3103,3103,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003103,3312,FUNCHAL,ACeS Funchal,30,Madeira
3104,Machico,H,116,258,587,510,608,711,363,409,859,831,469,602,732,811,597,9478,484,185,281,65,3003104,4,'3104,3104,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003104,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3104,Machico,M,360,255,558,426,539,712,342,521,811,902,408,555,801,844,739,10115,473,355,458,56,3003104,4,'3104,3104,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003104,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3104,Machico,HM,476,513,1145,936,1147,1423,705,930,1670,1733,877,1157,1533,1655,1336,19593,957,540,739,121,3003104,4,'3104,3104,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003104,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3105,Ponta do Sol,H,56,119,245,207,274,288,158,183,331,329,220,208,240,304,231,3859,215,82,141,28,3003105,4,'3105,3105,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003105,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3105,Ponta do Sol,M,156,110,251,213,260,346,178,237,323,354,204,231,317,389,262,4501,179,195,273,23,3003105,4,'3105,3105,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003105,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3105,Ponta do Sol,HM,212,229,496,420,534,634,336,420,654,683,424,439,557,693,493,8360,394,277,414,51,3003105,4,'3105,3105,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003105,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3106,Porto Moniz,H,23,24,57,60,59,75,52,72,96,93,51,68,85,83,77,1121,66,30,44,6,3003106,4,'3106,3106,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003106,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3106,Porto Moniz,M,86,19,76,36,67,85,34,121,72,126,44,71,111,102,120,1396,49,85,88,4,3003106,4,'3106,3106,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003106,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3106,Porto Moniz,HM,109,43,133,96,126,160,86,193,168,219,95,139,196,185,197,2517,115,115,132,10,3003106,4,'3106,3106,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003106,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3201,Porto Santo,HM,113,120,274,255,273,373,197,241,432,491,240,372,442,435,327,5149,251,127,161,25,3003201,4,'3201,3201,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003201,3320,PORTO SANTO,ACeS Porto Santo,30,Madeira
3201,Porto Santo,H,36,53,137,131,156,181,106,113,211,240,119,183,226,215,164,2536,136,44,73,12,3003201,4,'3201,3201,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003201,3320,PORTO SANTO,ACeS Porto Santo,30,Madeira
3201,Porto Santo,M,77,67,137,124,117,192,91,128,221,251,121,189,216,220,163,2613,115,83,88,13,3003201,4,'3201,3201,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003201,3320,PORTO SANTO,ACeS Porto Santo,30,Madeira
3107,Ribeira Brava,H,86,208,357,313,426,447,256,238,505,429,314,381,369,486,339,5767,299,103,168,43,3003107,4,'3107,3107,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003107,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3107,Ribeira Brava,M,277,191,402,316,397,459,250,401,532,579,312,395,482,535,404,6913,321,276,346,38,3003107,4,'3107,3107,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003107,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3107,Ribeira Brava,HM,363,399,759,629,823,906,506,639,1037,1008,626,776,851,1021,743,12680,620,379,514,81,3003107,4,'3107,3107,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003107,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3108,Santa Cruz,HM,704,1558,2234,2130,2476,4051,2025,1519,3978,3205,2422,3128,2520,3538,2047,42168,2405,827,1092,309,3003108,4,'3108,3108,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003108,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3108,Santa Cruz,H,171,795,1117,1058,1257,1940,1013,696,1944,1555,1235,1502,1139,1738,955,20152,1146,279,452,160,3003108,4,'3108,3108,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003108,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3108,Santa Cruz,M,533,763,1117,1072,1219,2111,1012,823,2034,1650,1187,1626,1381,1800,1092,22016,1259,548,640,149,3003108,4,'3108,3108,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003108,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3109,Santana,H,68,96,167,125,156,212,108,172,215,284,130,190,237,230,214,2973,156,89,113,11,3003109,4,'3109,3109,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003109,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3109,Santana,M,229,77,165,130,169,211,93,242,223,348,121,151,290,235,278,3580,137,205,260,16,3003109,4,'3109,3109,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003109,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3109,Santana,HM,297,173,332,255,325,423,201,414,438,632,251,341,527,465,492,6553,293,294,373,27,3003109,4,'3109,3109,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003109,3313,MADEIRA ESTE,ACeS Madeira Este,30,Madeira
3110,São Vicente,H,52,50,115,125,138,163,87,135,158,187,116,125,199,156,150,2256,116,55,108,21,3003110,4,'3110,3110,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003110,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
3110,São Vicente,M,137,61,121,102,117,150,83,174,163,230,91,134,222,186,224,2609,109,132,164,9,3003110,4,'3110,3110,300,Região Autónoma da Madeira,'30,Região Autónoma da Madeira,'3,Região Autónoma da Madeira,PT,Portugal,TRUE,Total,3003110,3311,MADEIRA OESTE,ACeS Madeira Oeste,30,Madeira
