Nível;Código;Designação;pair;municip
3;040125;União das freguesias de Parada e Sendim da Ribeira;0401;1180401
3;040126;União das freguesias de Pombal e Vales;0401;1180401
3;040201;Alfaião;0402;1180402
3;040203;Babe;0402;1180402
3;040204;Baçal;0402;1180402
3;040206;Carragosa;0402;1180402
3;040209;Castro de Avelãs;0402;1180402
3;040210;Coelhoso;0402;1180402
3;040212;Donai;0402;1180402
3;040213;Espinhosela;0402;1180402
3;040215;França;0402;1180402
3;040216;Gimonde;0402;1180402
3;040217;Gondesende;0402;1180402
3;040218;Gostei;0402;1180402
3;040219;Grijó de Parada;0402;1180402
3;040221;Macedo do Mato;0402;1180402
3;040224;Mós;0402;1180402
3;040225;Nogueira;0402;1180402
3;040226;Outeiro;0402;1180402
3;040229;Parâmio;0402;1180402
3;040230;Pinela;0402;1180402
3;040232;Quintanilha;0402;1180402
3;040233;Quintela de Lampaças;0402;1180402
3;040234;Rabal;0402;1180402
3;040236;Rebordãos;0402;1180402
3;040239;Salsas;0402;1180402
3;040240;Samil;0402;1180402
3;040241;Santa Comba de Rossas;0402;1180402
3;040244;São Pedro de Sarracenos;0402;1180402
3;040246;Sendas;0402;1180402
3;040247;Serapicos;0402;1180402
3;040248;Sortes;0402;1180402
3;040249;Zoio;0402;1180402
3;040250;União das freguesias de Aveleda e Rio de Onor;0402;1180402
3;040251;União das freguesias de Castrelos e Carrazedo;0402;1180402
3;040252;União das freguesias de Izeda, Calvelhe e Paradinha Nova;0402;1180402
3;040253;União das freguesias de Parada e Faílde;0402;1180402
3;040254;União das freguesias de Rebordainhos e Pombares;0402;1180402
3;040255;União das freguesias de Rio Frio e Milhão;0402;1180402
3;040256;União das freguesias de São Julião de Palácios e Deilão;0402;1180402
3;040257;União das freguesias de Sé, Santa Maria e Meixedo;0402;1180402
3;040304;Carrazeda de Ansiães;0403;1170403
3;040306;Fonte Longa;0403;1170403
3;040308;Linhares;0403;1170403
3;040309;Marzagão;0403;1170403
3;040311;Parambos;0403;1170403
3;040312;Pereiros;0403;1170403
3;040313;Pinhal do Norte;0403;1170403
3;040314;Pombal;0403;1170403
3;040316;Seixo de Ansiães;0403;1170403
3;040318;Vilarinho da Castanheira;0403;1170403
3;040320;União das freguesias de Amedo e Zedes;0403;1170403
3;040321;União das freguesias de Belver e Mogo de Malta;0403;1170403
3;040322;União das freguesias de Castanheiro do Norte e Ribalonga;0403;1170403
3;040323;União das freguesias de Lavandeira, Beira Grande e Selores;0403;1170403
3;040404;Ligares;0404;1170404
3;040406;Poiares;0404;1170404
3;040407;União das freguesias de Freixo de Espada à Cinta e Mazouco;0404;1170404
3;040408;União das freguesias de Lagoaça e Fornos;0404;1170404
3;040502;Amendoeira;0405;1180405
3;040503;Arcas;0405;1180405
3;040507;Carrapatas;0405;1180405
3;040509;Chacim;0405;1180405
3;040510;Cortiços;0405;1180405
3;040511;Corujas;0405;1180405
3;040514;Ferreira;0405;1180405
3;040515;Grijó;0405;1180405
3;040516;Lagoa;0405;1180405
3;040517;Lamalonga;0405;1180405
3;040518;Lamas;0405;1180405
3;040519;Lombo;0405;1180405
3;040520;Macedo de Cavaleiros;0405;1180405
3;040521;Morais;0405;1180405
3;040523;Olmos;0405;1180405
3;040524;Peredo;0405;1180405
3;040526;Salselas;0405;1180405
3;040528;Sezulfe;0405;1180405
3;040530;Talhas;0405;1180405
3;040532;Vale Benfeito;0405;1180405
3;040533;Vale da Porca;0405;1180405
3;040534;Vale de Prados;0405;1180405
3;040536;Vilarinho de Agrochão;0405;1180405
3;040538;Vinhas;0405;1180405
3;040539;União das freguesias de Ala e Vilarinho do Monte;0405;1180405
3;040540;União das freguesias de Bornes e Burga;0405;1180405
3;040541;União das freguesias de Castelãos e Vilar do Monte;0405;1180405
3;040542;União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;0405;1180405
3;040543;União das freguesias de Podence e Santa Combinha;0405;1180405
3;040544;União das freguesias de Talhinhas e Bagueixe;0405;1180405
3;040604;Duas Igrejas;0406;1180406
3;040605;Genísio;0406;1180406
3;040607;Malhadas;0406;1180406
3;040608;Miranda do Douro;0406;1180406
3;040609;Palaçoulo;0406;1180406
3;040611;Picote;0406;1180406
3;040612;Póvoa;0406;1180406
3;040613;São Martinho de Angueira;0406;1180406
3;040616;Vila Chã de Braciosa;0406;1180406
3;040618;União das freguesias de Constantim e Cicouro;0406;1180406
3;040619;União das freguesias de Ifanes e Paradela;0406;1180406
3;040620;União das freguesias de Sendim e Atenor;0406;1180406
3;040621;União das freguesias de Silva e Águas Vivas;0406;1180406
3;040701;Abambres;0407;1180407
3;040702;Abreiro;0407;1180407
3;040703;Aguieiras;0407;1180407
3;040704;Alvites;0407;1180407
3;040708;Bouça;0407;1180407
3;040709;Cabanelas;0407;1180407
3;040710;Caravelas;0407;1180407
3;040711;Carvalhais;0407;1180407
3;040712;Cedães;0407;1180407
3;040713;Cobro;0407;1180407
3;040714;Fradizela;0407;1180407
3;040716;Frechas;0407;1180407
3;040718;Lamas de Orelhão;0407;1180407
3;040720;Mascarenhas;0407;1180407
3;040721;Mirandela;0407;1180407
3;040722;Múrias;0407;1180407
3;040724;Passos;0407;1180407
3;040727;São Pedro Velho;0407;1180407
3;040728;São Salvador;0407;1180407
3;040729;Suçães;0407;1180407
3;040730;Torre de Dona Chama;0407;1180407
3;040731;Vale de Asnes;0407;1180407
3;040732;Vale de Gouvinhas;0407;1180407
3;040733;Vale de Salgueiro;0407;1180407
3;040734;Vale de Telhas;0407;1180407
3;040738;União das freguesias de Avantos e Romeu;0407;1180407
3;040739;União das freguesias de Avidagos, Navalho e Pereira;0407;1180407
3;040740;União das freguesias de Barcel, Marmelos e Valverde da Gestosa;0407;1180407
3;040741;União das freguesias de Franco e Vila Boa;0407;1180407
3;040742;União das freguesias de Freixeda e Vila Verde;0407;1180407
3;040801;Azinhoso;0408;1180408
3;040802;Bemposta;0408;1180408
3;040803;Bruçó;0408;1180408
3;040804;Brunhoso;0408;1180408
3;040807;Castelo Branco;0408;1180408
3;040808;Castro Vicente;0408;1180408
3;040809;Meirinhos;0408;1180408
3;040811;Paradela;0408;1180408
3;040812;Penas Roias;0408;1180408
3;040813;Peredo da Bemposta;0408;1180408
3;040815;Saldanha;0408;1180408
3;040817;São Martinho do Peso;0408;1180408
3;040819;Tó;0408;1180408
3;040820;Travanca;0408;1180408
3;040821;Urrós;0408;1180408
3;040822;Vale da Madre;0408;1180408
3;040826;Vila de Ala;0408;1180408
3;040829;União das freguesias de Brunhozinho, Castanheira e Sanhoane;0408;1180408
3;040830;União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;0408;1180408
3;040831;União das freguesias de Remondes e Soutelo;0408;1180408
3;040832;União das freguesias de Vilarinho dos Galegos e Ventozelo;0408;1180408
3;040901;Açoreira;0409;1170409
3;040903;Cabeça Boa;0409;1170409
3;040905;Carviçais;0409;1170409
3;040906;Castedo;0409;1170409
3;040909;Horta da Vilariça;0409;1170409
3;040910;Larinho;0409;1170409
3;040911;Lousa;0409;1170409
3;040913;Mós;0409;1170409
3;040916;Torre de Moncorvo;0409;1170409
3;040918;União das freguesias de Adeganha e Cardanha;0409;1170409
3;040919;União das freguesias de Felgar e Souto da Velha;0409;1170409
3;040920;União das freguesias de Felgueiras e Maçores;0409;1170409
3;040921;União das freguesias de Urros e Peredo dos Castelhanos;0409;1170409
3;041002;Benlhevai;0410;1170410
3;041005;Freixiel;0410;1170410
3;041009;Roios;0410;1170410
3;041010;Samões;0410;1170410
3;041011;Sampaio;0410;1170410
3;041012;Santa Comba de Vilariça;0410;1170410
3;041013;Seixo de Manhoses;0410;1170410
3;041014;Trindade;0410;1170410
3;041015;Vale Frechoso;0410;1170410
3;041020;União das freguesias de Assares e Lodões;0410;1170410
3;041021;União das freguesias de Candoso e Carvalho de Egas;0410;1170410
3;041022;União das freguesias de Valtorno e Mourão;0410;1170410
3;041023;União das freguesias de Vila Flor e Nabo;0410;1170410
3;041024;União das freguesias de Vilas Boas e Vilarinho das Azenhas;0410;1170410
3;041103;Argozelo;0411;1180411
3;041107;Carção;0411;1180411
3;041108;Matela;0411;1180411
3;041109;Pinelo;0411;1180411
3;041110;Santulhão;0411;1180411
3;041113;Vilar Seco;0411;1180411
3;041114;Vimioso;0411;1180411
3;041115;União das freguesias de Algoso, Campo de Víboras e Uva;0411;1180411
3;041116;União das freguesias de Caçarelhos e Angueira;0411;1180411
3;041117;União das freguesias de Vale de Frades e Avelanoso;0411;1180411
3;041201;Agrochão;0412;1180412
3;041203;Candedo;0412;1180412
3;041204;Celas;0412;1180412
3;041206;Edral;0412;1180412
3;041207;Edrosa;0412;1180412
3;041208;Ervedosa;0412;1180412
3;041215;Paçó;0412;1180412
3;041216;Penhas Juntas;0412;1180412
3;041219;Rebordelo;0412;1180412
3;041221;Santalha;0412;1180412
3;041226;Tuizelo;0412;1180412
3;041227;Vale das Fontes;0412;1180412
3;041229;Vila Boa de Ousilhão;0412;1180412
3;041230;Vila Verde;0412;1180412
3;041232;Vilar de Ossos;0412;1180412
3;041233;Vilar de Peregrinos;0412;1180412
3;041234;Vilar Seco de Lomba;0412;1180412
3;041235;Vinhais;0412;1180412
3;041236;União das freguesias de Curopos e Vale de Janeiro;0412;1180412
3;041237;União das freguesias de Moimenta e Montouto;0412;1180412
3;041238;União das freguesias de Nunes e Ousilhão;0412;1180412
3;041239;União das freguesias de Quirás e Pinheiro Novo;0412;1180412
3;041240;União das freguesias de Sobreiro de Baixo e Alvaredos;0412;1180412
3;041241;União das freguesias de Soeira, Fresulfe e Mofreita;0412;1180412
3;041242;União das freguesias de Travanca e Santa Cruz;0412;1180412
3;041243;União das freguesias de Vilar de Lomba e São Jomil;0412;1180412
3;050102;Caria;0501;16A0501
3;050104;Inguias;0501;16A0501
3;050105;Maçainhas;0501;16A0501
3;050106;União das freguesias de Belmonte e Colmeal da Torre;0501;16A0501
3;050201;Alcains;0502;1690502
3;050202;Almaceda;0502;1690502
3;050203;Benquerenças;0502;1690502
3;050205;Castelo Branco;0502;1690502
3;050211;Lardosa;0502;1690502
3;050212;Louriçal do Campo;0502;1690502
3;050214;Malpica do Tejo;0502;1690502
3;050216;Monforte da Beira;0502;1690502
3;050220;Salgueiro do Campo;0502;1690502
3;050221;Santo André das Tojeiras;0502;1690502
3;050222;São Vicente da Beira;0502;1690502
3;050223;Sarzedas;0502;1690502
3;050225;Tinalhas;0502;1690502
3;050226;União das freguesias de Cebolais de Cima e Retaxo;0502;1690502
3;050227;União das freguesias de Escalos de Baixo e Mata;0502;1690502
3;050228;União das freguesias de Escalos de Cima e Lousa;0502;1690502
3;050229;União das freguesias de Freixial e Juncal do Campo;0502;1690502
3;050230;União das freguesias de Ninho do Açor e Sobral do Campo;0502;1690502
3;050231;União das freguesias de Póvoa de Rio de Moinhos e Cafede;0502;1690502
3;050302;Aldeia de São Francisco de Assis;0503;16A0503
3;050305;Boidobra;0503;16A0503
3;050308;Cortes do Meio;0503;16A0503
3;050309;Dominguizo;0503;16A0503
3;050310;Erada;0503;16A0503
3;050311;Ferro;0503;16A0503
3;050312;Orjais;0503;16A0503
3;050314;Paul;0503;16A0503
3;050315;Peraboa;0503;16A0503
3;050318;São Jorge da Beira;0503;16A0503
3;050322;Sobral de São Miguel;0503;16A0503
3;050324;Tortosendo;0503;16A0503
3;050325;Unhais da Serra;0503;16A0503
3;050327;Verdelhos;0503;16A0503
3;050332;União das freguesias de Barco e Coutada;0503;16A0503
3;050333;União das freguesias de Cantar-Galo e Vila do Carvalho;0503;16A0503
3;050334;União das freguesias de Casegas e Ourondo;0503;16A0503
3;050335;União das freguesias de Covilhã e Canhoso;0503;16A0503
3;050336;União das freguesias de Peso e Vales do Rio;0503;16A0503
3;050337;União das freguesias de Teixoso e Sarzedo;0503;16A0503
3;050338;União das freguesias de Vale Formoso e Aldeia do Souto;0503;16A0503
3;050401;Alcaide;0504;16A0504
3;050402;Alcaria;0504;16A0504
3;050403;Alcongosta;0504;16A0504
3;050406;Alpedrinha;0504;16A0504
3;050408;Barroca;0504;16A0504
3;050410;Bogas de Cima;0504;16A0504
3;050411;Capinha;0504;16A0504
3;050412;Castelejo;0504;16A0504
3;050413;Castelo Novo;0504;16A0504
3;050416;Fatela;0504;16A0504
3;050419;Lavacolhos;0504;16A0504
3;050420;Orca;0504;16A0504
3;050421;Pêro Viseu;0504;16A0504
3;050424;Silvares;0504;16A0504
3;050425;Soalheira;0504;16A0504
3;050426;Souto da Casa;0504;16A0504
3;050427;Telhado;0504;16A0504
3;050431;Enxames;0504;16A0504
3;050432;Três Povos;0504;16A0504
3;050433;União das freguesias de Janeiro de Cima e Bogas de Baixo;0504;16A0504
3;050434;União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;0504;16A0504
3;050435;União das freguesias de Póvoa de Atalaia e Atalaia do Campo;0504;16A0504
3;050436;União das freguesias de Vale de Prazeres e Mata da Rainha;0504;16A0504
3;050502;Aldeia de Santa Margarida;0505;1690505
3;050505;Ladoeiro;0505;1690505
3;050506;Medelim;0505;1690505
3;050509;Oledo;0505;1690505
3;050510;Penha Garcia;0505;1690505
3;050511;Proença-a-Velha;0505;1690505
3;050512;Rosmaninhal;0505;1690505
3;050514;São Miguel de Acha;0505;1690505
3;050516;Toulões;0505;1690505
3;050518;União das freguesias de Idanha-a-Nova e Alcafozes;0505;1690505
3;050519;União das freguesias de Monfortinho e Salvaterra do Extremo;0505;1690505
3;050520;União das freguesias de Monsanto e Idanha-a-Velha;0505;1690505
3;050521;União das freguesias de Zebreira e Segura;0505;1690505
3;050601;Álvaro;0506;1660506
3;050603;Cambas;0506;1660506
3;050605;Isna;0506;1660506
3;050606;Madeirã;0506;1660506
3;050607;Mosteiro;0506;1660506
3;050609;Orvalho;0506;1660506
3;050610;Sarnadas de São Simão;0506;1660506
3;050611;Sobral;0506;1660506
3;050613;Estreito-Vilar Barroco;0506;1660506
3;050614;Oleiros-Amieira;0506;1660506
3;050704;Aranhas;0507;1690507
3;050706;Benquerença;0507;1690507
3;050707;Meimão;0507;1690507
3;050708;Meimoa;0507;1690507
3;050710;Penamacor;0507;1690507
3;050711;Salvador;0507;1690507
3;050712;Vale da Senhora da Póvoa;0507;1690507
3;050713;União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;0507;1690507
3;050714;União das freguesias de Pedrógão de São Pedro e Bemposta;0507;1690507
3;050802;Montes da Senhora;0508;1660508
3;050805;São Pedro do Esteval;0508;1660508
3;050807;União das freguesias de Proença-a-Nova e Peral;0508;1660508
3;050808;União das freguesias de Sobreira Formosa e Alvito da Beira;0508;1660508
3;050901;Cabeçudo;0509;1660509
3;050902;Carvalhal;0509;1660509
3;050903;Castelo;0509;1660509
3;050911;Pedrógão Pequeno;0509;1660509
3;050912;Sertã;0509;1660509
3;050913;Troviscal;0509;1660509
3;050914;Várzea dos Cavaleiros;0509;1660509
3;050915;União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;0509;1660509
3;050916;União das freguesias de Cumeada e Marmeleiro;0509;1660509
3;050917;União das freguesias de Ermida e Figueiredo;0509;1660509
3;051001;Fundada;0510;1660510
3;051002;São João do Peso;0510;1660510
3;051003;Vila de Rei;0510;1660510
3;051101;Fratel;0511;1690511
3;051102;Perais;0511;1690511
3;051103;Sarnadas de Ródão;0511;1690511
3;051104;Vila Velha de Ródão;0511;1690511
3;060102;Arganil;0601;1640601
3;060104;Benfeita;0601;1640601
3;060105;Celavisa;0601;1640601
3;060109;Folques;0601;1640601
3;060111;Piódão;0601;1640601
3;060112;Pomares;0601;1640601
3;060113;Pombeiro da Beira;0601;1640601
3;060114;São Martinho da Cortiça;0601;1640601
3;060115;Sarzedo;0601;1640601
3;060116;Secarias;0601;1640601
3;060119;União das freguesias de Cepos e Teixeira;0601;1640601
3;060120;União das freguesias de Cerdeira e Moura da Serra;0601;1640601
3;060121;União das freguesias de Côja e Barril de Alva;0601;1640601
3;060122;União das freguesias de Vila Cova de Alva e Anseriz;0601;1640601
3;060201;Ançã;0602;1620602
3;060203;Cadima;0602;1620602
3;060205;Cordinhã;0602;1620602
3;060207;Febres;0602;1620602
3;060208;Murtede;0602;1620602
3;060209;Ourentã;0602;1620602
3;060214;Tocha;0602;1620602
3;060215;São Caetano;0602;1620602
3;060218;Sanguinheira;0602;1620602
3;060220;União das freguesias de Cantanhede e Pocariça;0602;1620602
3;060221;União das freguesias de Covões e Camarneira;0602;1620602
3;060222;União das freguesias de Portunhos e Outil;0602;1620602
3;060223;União das freguesias de Sepins e Bolho;0602;1620602
3;060224;União das freguesias de Vilamar e Corticeiro de Cima;0602;1620602
3;060301;Almalaguês;0603;1620603
3;060309;Brasfemes;0603;1620603
3;060311;Ceira;0603;1620603
3;060312;Cernache;0603;1620603
3;060318;Santo António dos Olivais;0603;1620603
3;060320;São João do Campo;0603;1620603
3;060324;São Silvestre;0603;1620603
3;060329;Torres do Mondego;0603;1620603
3;060332;União das freguesias de Antuzede e Vil de Matos;0603;1620603
3;060333;União das freguesias de Assafarge e Antanhol;0603;1620603
3;060334;União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu);0603;1620603
3;060335;União das freguesias de Eiras e São Paulo de Frades;0603;1620603
3;060336;União das freguesias de Santa Clara e Castelo Viegas;0603;1620603
3;060337;União das freguesias de São Martinho de Árvore e Lamarosa;0603;1620603
3;060338;União das freguesias de São Martinho do Bispo e Ribeira de Frades;0603;1620603
3;060339;União das freguesias de Souselas e Botão;0603;1620603
3;060340;União das freguesias de Taveiro, Ameal e Arzila;0603;1620603
3;060341;União das freguesias de Trouxemil e Torre de Vilela;0603;1620603
3;060401;Anobra;0604;1620604
3;060406;Ega;0604;1620604
3;060407;Furadouro;0604;1620604
3;060410;Zambujal;0604;1620604
3;060411;União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova;0604;1620604
3;060412;União das freguesias de Sebal e Belide;0604;1620604
3;060413;União das freguesias de Vila Seca e Bem da Fé;0604;1620604
3;060502;Alqueidão;0605;1620605
3;060507;Maiorca;0605;1620605
3;060508;Marinha das Ondas;0605;1620605
3;060512;Tavarede;0605;1620605
3;060513;Vila Verde;0605;1620605
3;060514;São Pedro;0605;1620605
3;060515;Bom Sucesso;0605;1620605
3;060518;Moinhos da Gândara;0605;1620605
3;060519;Alhadas;0605;1620605
3;060520;Buarcos e São Julião;0605;1620605
3;060521;Ferreira-a-Nova;0605;1620605
3;060522;Lavos;0605;1620605
3;060523;Paião;0605;1620605
3;060524;Quiaios;0605;1620605
3;060601;Alvares;0606;1640606
3;060604;Góis;0606;1640606
3;060605;Vila Nova do Ceira;0606;1640606
3;060606;União das freguesias de Cadafaz e Colmeal;0606;1640606
3;060704;Serpins;0607;1640607
3;060706;Gândaras;0607;1640607
3;060707;União das freguesias de Foz de Arouce e Casal de Ermio;0607;1640607
3;060708;União das freguesias de Lousã e Vilarinho;0607;1640607
3;060801;Mira;0608;1620608
3;060802;Seixo;0608;1620608
3;060803;Carapelhos;0608;1620608
3;060804;Praia de Mira;0608;1620608
3;060901;Lamas;0609;1640609
3;060902;Miranda do Corvo;0609;1640609
3;060905;Vila Nova;0609;1640609
3;060906;União das freguesias de Semide e Rio Vide;0609;1640609
3;061002;Arazede;0610;1620610
3;061003;Carapinheira;0610;1620610
3;061005;Liceia;0610;1620610
3;061006;Meãs do Campo;0610;1620610
3;061008;Pereira;0610;1620610
3;061009;Santo Varão;0610;1620610
3;061010;Seixo de Gatões;0610;1620610
3;061011;Tentúgal;0610;1620610
3;061014;Ereira;0610;1620610
3;061015;União das freguesias de Abrunheira, Verride e Vila Nova da Barca;0610;1620610
3;061016;União das freguesias de Montemor-o-Velho e Gatões;0610;1620610
3;061101;Aldeia das Dez;0611;1640611
3;061102;Alvoco das Várzeas;0611;1640611
3;061103;Avô;0611;1640611
3;061104;Bobadela;0611;1640611
3;061106;Lagares;0611;1640611
3;061109;Lourosa;0611;1640611
3;061110;Meruge;0611;1640611
3;061111;Nogueira do Cravo;0611;1640611
3;061115;São Gião;0611;1640611
3;061118;Seixo da Beira;0611;1640611
3;061119;Travanca de Lagos;0611;1640611
3;061122;União das freguesias de Ervedal e Vila Franca da Beira;0611;1640611
3;061123;União das freguesias de Lagos da Beira e Lajeosa;0611;1640611
3;061124;União das freguesias de Oliveira do Hospital e São Paio de Gramaços;0611;1640611
3;061125;União das freguesias de Penalva de Alva e São Sebastião da Feira;0611;1640611
3;061126;União das freguesias de Santa Ovaia e Vila Pouca da Beira;0611;1640611
3;061201;Cabril;0612;1640612
3;061202;Dornelas do Zêzere;0612;1640612
3;061204;Janeiro de Baixo;0612;1640612
3;061206;Pampilhosa da Serra;0612;1640612
3;061207;Pessegueiro;0612;1640612
3;061209;Unhais-o-Velho;0612;1640612
3;061211;Fajão-Vidual;0612;1640612
3;061212;Portela do Fojo-Machio;0612;1640612
3;061301;Carvalho;0613;1620613
3;061302;Figueira de Lorvão;0613;1620613
3;061304;Lorvão;0613;1620613
3;061307;Penacova;0613;1620613
3;061310;Sazes do Lorvão;0613;1620613
3;061312;União das freguesias de Friúmes e Paradela;0613;1620613
3;061313;União das freguesias de Oliveira do Mondego e Travanca do Mondego;0613;1620613
3;061314;União das freguesias de São Pedro de Alva e São Paio de Mondego;0613;1620613
3;061401;Cumeeira;0614;1640614
3;061402;Espinhal;0614;1640614
3;061403;Podentes;0614;1640614
3;061407;União das freguesias de São Miguel, Santa Eufémia e Rabaçal;0614;1640614
3;061501;Alfarelos;0615;1620615
3;061504;Figueiró do Campo;0615;1620615
3;061506;Granja do Ulmeiro;0615;1620615
3;061508;Samuel;0615;1620615
3;061509;Soure;0615;1620615
3;061510;Tapéus;0615;1620615
3;061511;Vila Nova de Anços;0615;1620615
3;061512;Vinha da Rainha;0615;1620615
3;061513;União das freguesias de Degracias e Pombalinho;0615;1620615
3;061514;União das freguesias de Gesteira e Brunhós;0615;1620615
3;061602;Candosa;0616;1640616
3;061603;Carapinha;0616;1640616
3;061608;Midões;0616;1640616
3;061609;Mouronho;0616;1640616
3;061611;Póvoa de Midões;0616;1640616
3;061612;São João da Boa Vista;0616;1640616
3;061614;Tábua;0616;1640616
3;061616;União das freguesias de Ázere e Covelo;0616;1640616
3;061617;União das freguesias de Covas e Vila Nova de Oliveirinha;0616;1640616
3;061618;União das freguesias de Espariz e Sinde;0616;1640616
3;061619;União das freguesias de Pinheiro de Coja e Meda de Mouros;0616;1640616
3;061701;Arrifana;0617;1640617
3;061702;Lavegadas;0617;1640617
3;061703;Poiares (Santo André);0617;1640617
3;061704;São Miguel de Poiares;0617;1640617
3;070103;Santiago Maior;0701;1830701
3;070104;Capelins (Santo António);0701;1830701
3;070105;Terena (São Pedro);0701;1830701
3;070107;União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);0701;1830701
3;070201;Arraiolos;0702;1830702
3;070202;Igrejinha;0702;1830702
3;070206;Vimieiro;0702;1830702
3;070208;União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;0702;1830702
3;070209;União das freguesias de São Gregório e Santa Justa;0702;1830702
3;070301;Borba (Matriz);0703;1830703
3;070302;Orada;0703;1830703
3;070303;Rio de Moinhos;0703;1830703
3;070304;Borba (São Bartolomeu);0703;1830703
3;070401;Arcos;0704;1830704
3;070402;Glória;0704;1830704
3;070404;Évora Monte (Santa Maria);0704;1830704
3;070411;São Domingos de Ana Loura;0704;1830704
3;070413;Veiros;0704;1830704
3;070414;União das freguesias de Estremoz (Santa Maria e Santo André);0704;1830704
3;070415;União das freguesias de São Bento do Cortiço e Santo Estêvão;0704;1830704
3;070416;União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;0704;1830704
3;070417;União das freguesias do Ameixial (Santa Vitória e São Bento);0704;1830704
3;070502;Nossa Senhora da Graça do Divor;0705;1830705
3;070503;Nossa Senhora de Machede;0705;1830705
3;070506;São Bento do Mato;0705;1830705
3;070509;São Miguel de Machede;0705;1830705
3;070513;Torre de Coelheiros;0705;1830705
3;070515;Canaviais;0705;1830705
3;070522;União das freguesias de Bacelo e Senhora da Saúde;0705;1830705
3;070523;União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);0705;1830705
3;070524;União das freguesias de Malagueira e Horta das Figueiras;0705;1830705
3;070525;União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;0705;1830705
3;070526;União das freguesias de São Manços e São Vicente do Pigeiro;0705;1830705
3;070527;União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;0705;1830705
3;070601;Cabrela;0706;1830706
3;070605;Santiago do Escoural;0706;1830706
3;070606;São Cristóvão;0706;1830706
3;070607;Ciborro;0706;1830706
3;070610;Foros de Vale de Figueira;0706;1830706
3;070611;União das freguesias de Cortiçadas de Lavre e Lavre;0706;1830706
3;070612;União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;0706;1830706
3;070701;Brotas;0707;1820707
3;070702;Cabeção;0707;1820707
3;070703;Mora;0707;1820707
3;070704;Pavia;0707;1820707
3;070801;Granja;0708;1830708
3;070802;Luz;0708;1830708
3;070803;Mourão;0708;1830708
3;070903;Monte do Trigo;0709;1830709
3;070905;Portel;0709;1830709
3;070906;Santana;0709;1830709
3;070908;Vera Cruz;0709;1830709
3;070909;União das freguesias de Amieira e Alqueva;0709;1830709
3;070910;União das freguesias de São Bartolomeu do Outeiro e Oriola;0709;1830709
3;071001;Montoito;0710;1830710
3;071002;Redondo;0710;1830710
3;071102;Corval;0711;1830711
3;071103;Monsaraz;0711;1830711
3;071104;Reguengos de Monsaraz;0711;1830711
3;071106;União das freguesias de Campo e Campinho;0711;1830711
3;071201;Vendas Novas;0712;1830712
3;071202;Landeira;0712;1830712
3;071301;Alcáçovas;0713;1830713
3;071302;Viana do Alentejo;0713;1830713
3;071303;Aguiar;0713;1830713
3;071401;Bencatel;0714;1830714
3;071402;Ciladas;0714;1830714
3;071404;Pardais;0714;1830714
3;071406;Nossa Senhora da Conceição e São Bartolomeu;0714;1830714
3;080102;Guia;0801;1500801
3;080103;Paderne;0801;1500801
3;080104;Ferreiras;0801;1500801
3;080106;Albufeira e Olhos de Água;0801;1500801
3;080202;Giões;0802;1500802
3;080203;Martim Longo;0802;1500802
3;080205;Vaqueiros;0802;1500802
3;080206;União das freguesias de Alcoutim e Pereiro;0802;1500802
3;080301;Aljezur;0803;1500803
3;080302;Bordeira;0803;1500803
3;080303;Odeceixe;0803;1500803
3;080304;Rogil;0803;1500803
3;080401;Azinhal;0804;1500804
3;080402;Castro Marim;0804;1500804
3;080403;Odeleite;0804;1500804
3;080404;Altura;0804;1500804
3;080503;Santa Bárbara de Nexe;0805;1500805
3;080506;Montenegro;0805;1500805
3;080507;União das freguesias de Conceição e Estoi;0805;1500805
3;080508;União das freguesias de Faro (Sé e São Pedro);0805;1500805
3;080602;Ferragudo;0806;1500806
3;080604;Porches;0806;1500806
3;080607;União das freguesias de Estômbar e Parchal;0806;1500806
3;080608;União das freguesias de Lagoa e Carvoeiro;0806;1500806
3;080703;Luz;0807;1500807
3;080704;Odiáxere;0807;1500807
3;080707;União das freguesias de Bensafrim e Barão de São João;0807;1500807
3;080708;São Gonçalo de Lagos;0807;1500807
3;080801;Almancil;0808;1500808
3;080802;Alte;0808;1500808
3;080803;Ameixial;0808;1500808
3;080804;Boliqueime;0808;1500808
3;080805;Quarteira;0808;1500808
3;080807;Salir;0808;1500808
3;080808;Loulé (São Clemente);0808;1500808
3;080809;Loulé (São Sebastião);0808;1500808
3;080812;União de freguesias de Querença, Tôr e Benafim;0808;1500808
